member,bioguide,in_house_registrant_client,contribution_date,amount,amount_num,honoree_name_as_filed,filing_year,filing_period,filing_uuid,lda_url
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2025-03-26,2500.00,2500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),3199da59-3d3e-41e3-a4a2-a0bf6d755b0f,https://lda.gov/filings/public/contribution/3199da59-3d3e-41e3-a4a2-a0bf6d755b0f/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2025-03-28,5000.00,5000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),bd034571-ccfd-4eaf-a175-f5d1a1e37d1e,https://lda.gov/filings/public/contribution/bd034571-ccfd-4eaf-a175-f5d1a1e37d1e/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2025-03-28,2000.00,2000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),bd034571-ccfd-4eaf-a175-f5d1a1e37d1e,https://lda.gov/filings/public/contribution/bd034571-ccfd-4eaf-a175-f5d1a1e37d1e/print/
DelBene,D000617,TARGET CORPORATION,2025-03-28,2500.00,2500.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),6ded9f9b-b67d-4a4e-9207-404f2c305f73,https://lda.gov/filings/public/contribution/6ded9f9b-b67d-4a4e-9207-404f2c305f73/print/
DelBene,D000617,AFLAC INCORPORATED,2025-04-22,2500.00,2500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),8dcb1127-5a63-47a5-8102-23adadfe4bbc,https://lda.gov/filings/public/contribution/8dcb1127-5a63-47a5-8102-23adadfe4bbc/print/
DelBene,D000617,AMAZON.COM SERVICES LLC,2025-04-22,5000.00,5000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),4aeb0fb5-80e0-445f-b9c6-77da72d2840a,https://lda.gov/filings/public/contribution/4aeb0fb5-80e0-445f-b9c6-77da72d2840a/print/
DelBene,D000617,COX ENTERPRISES INC.,2025-04-24,2500.00,2500.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),1c54fd69-4507-44ae-80b3-fc4f500b64e9,https://lda.gov/filings/public/contribution/1c54fd69-4507-44ae-80b3-fc4f500b64e9/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-04-24,2500.00,2500.0,Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),38d8797c-43b5-4c06-95f2-fff50e0a34f6,https://lda.gov/filings/public/contribution/38d8797c-43b5-4c06-95f2-fff50e0a34f6/print/
DelBene,D000617,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2025-05-01,2500.00,2500.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),61308a5b-df5b-4b1f-be7b-e86c02550bbc,https://lda.gov/filings/public/contribution/61308a5b-df5b-4b1f-be7b-e86c02550bbc/print/
DelBene,D000617,GAP INC.,2025-05-06,1000.00,1000.0,Rep. Suzan Delbene,2025,Mid-Year (Jan 1 - Jun 30),f3c92ee5-451c-4c14-b5ca-6a3a1d20f822,https://lda.gov/filings/public/contribution/f3c92ee5-451c-4c14-b5ca-6a3a1d20f822/print/
DelBene,D000617,AMERICAN LAND TITLE ASSOCIATION,2025-05-15,1500.00,1500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),bc06c0a3-7a93-4de7-adb0-0774a409b31e,https://lda.gov/filings/public/contribution/bc06c0a3-7a93-4de7-adb0-0774a409b31e/print/
DelBene,D000617,CONSUMER TECHNOLOGY ASSOCIATION,2025-05-23,1000.00,1000.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),6f0656c1-1753-4584-9c7f-f6574a136540,https://lda.gov/filings/public/contribution/6f0656c1-1753-4584-9c7f-f6574a136540/print/
DelBene,D000617,FINSECA,2025-05-23,2500.00,2500.0,Suzan Delbene,2025,Mid-Year (Jan 1 - Jun 30),dd8b7dfe-f781-4736-8271-e9a25d127e62,https://lda.gov/filings/public/contribution/dd8b7dfe-f781-4736-8271-e9a25d127e62/print/
DelBene,D000617,AMERICAN BANKERS ASSOCIATION,2025-06-11,2500.00,2500.0,Rep Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),3b59d0c1-3f93-4da9-be3b-f16be44da9dd,https://lda.gov/filings/public/contribution/3b59d0c1-3f93-4da9-be3b-f16be44da9dd/print/
DelBene,D000617,AFLAC INCORPORATED,2025-06-24,2500.00,2500.0,Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),8dcb1127-5a63-47a5-8102-23adadfe4bbc,https://lda.gov/filings/public/contribution/8dcb1127-5a63-47a5-8102-23adadfe4bbc/print/
DelBene,D000617,PRIMERICA LIFE INSURANCE COMPANY,2025-06-25,1500.00,1500.0,U.S. Rep. Suzan DelBene,2025,Mid-Year (Jan 1 - Jun 30),72820736-2725-442b-ae83-c0af560e85cf,https://lda.gov/filings/public/contribution/72820736-2725-442b-ae83-c0af560e85cf/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-06-26,2000.00,2000.0,Suzan Delbene,2025,Mid-Year (Jan 1 - Jun 30),38d8797c-43b5-4c06-95f2-fff50e0a34f6,https://lda.gov/filings/public/contribution/38d8797c-43b5-4c06-95f2-fff50e0a34f6/print/
DelBene,D000617,FINSECA,2025-06-27,2000.00,2000.0,Suzan Delbene,2025,Mid-Year (Jan 1 - Jun 30),dd8b7dfe-f781-4736-8271-e9a25d127e62,https://lda.gov/filings/public/contribution/dd8b7dfe-f781-4736-8271-e9a25d127e62/print/
DelBene,D000617,INFORMATION TECHNOLOGY INDUSTRY COUNCIL,2025-06-30,1000.00,1000.0,REP. SUZAN DELBENE,2025,Mid-Year (Jan 1 - Jun 30),e93ddb3a-c175-40b7-b116-24807f6dc870,https://lda.gov/filings/public/contribution/e93ddb3a-c175-40b7-b116-24807f6dc870/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-07-17,500.00,500.0,Suzan DelBene,2025,Year-End (July 1 - Dec 31),29245931-f5fc-4152-a5c4-aaf2014a7e66,https://lda.gov/filings/public/contribution/29245931-f5fc-4152-a5c4-aaf2014a7e66/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-07-17,1500.00,1500.0,Suzan DelBene,2025,Year-End (July 1 - Dec 31),29245931-f5fc-4152-a5c4-aaf2014a7e66,https://lda.gov/filings/public/contribution/29245931-f5fc-4152-a5c4-aaf2014a7e66/print/
DelBene,D000617,HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),2025-07-25,1000.00,1000.0,Rep Suzan DelBene,2025,Year-End (July 1 - Dec 31),9e6318a0-0a97-480c-a60d-367826b64853,https://lda.gov/filings/public/contribution/9e6318a0-0a97-480c-a60d-367826b64853/print/
DelBene,D000617,FINSECA,2025-07-30,500.00,500.0,Suzan Delbene,2025,Year-End (July 1 - Dec 31),1b4a625b-f87a-42a2-9391-80ea28a4f49b,https://lda.gov/filings/public/contribution/1b4a625b-f87a-42a2-9391-80ea28a4f49b/print/
DelBene,D000617,UNITED SERVICES AUTOMOBILE ASSOCIATION,2025-08-06,1000.00,1000.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),5f66bbfd-0769-411a-b13c-3753fc8ad770,https://lda.gov/filings/public/contribution/5f66bbfd-0769-411a-b13c-3753fc8ad770/print/
DelBene,D000617,AFLAC INCORPORATED,2025-09-22,2500.00,2500.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
DelBene,D000617,COX ENTERPRISES INC.,2025-09-22,2500.00,2500.0,Suzan DelBene,2025,Year-End (July 1 - Dec 31),13744c25-efb9-4c3a-9910-007a7238cb1d,https://lda.gov/filings/public/contribution/13744c25-efb9-4c3a-9910-007a7238cb1d/print/
DelBene,D000617,FINSECA,2025-09-26,2500.00,2500.0,Suzan Delbene,2025,Year-End (July 1 - Dec 31),1b4a625b-f87a-42a2-9391-80ea28a4f49b,https://lda.gov/filings/public/contribution/1b4a625b-f87a-42a2-9391-80ea28a4f49b/print/
DelBene,D000617,AFLAC INCORPORATED,2025-10-20,2500.00,2500.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
DelBene,D000617,AFLAC INCORPORATED,2025-10-20,-2500.00,-2500.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
DelBene,D000617,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2025-11-12,1000.00,1000.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),91514e3d-2443-4e6e-943c-0b9bd47e4de0,https://lda.gov/filings/public/contribution/91514e3d-2443-4e6e-943c-0b9bd47e4de0/print/
DelBene,D000617,AMERICAN BANKERS ASSOCIATION,2025-11-19,2500.00,2500.0,Rep Suzan DelBene,2025,Year-End (July 1 - Dec 31),d75635d1-6ca9-4ca1-91ee-5ddfe80289f3,https://lda.gov/filings/public/contribution/d75635d1-6ca9-4ca1-91ee-5ddfe80289f3/print/
DelBene,D000617,AFLAC INCORPORATED,2025-11-20,2500.00,2500.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
DelBene,D000617,CAPITAL ONE FINANCIAL CORPORATION,2025-11-24,2500.00,2500.0,Suzan DelBene,2025,Year-End (July 1 - Dec 31),9e78a08e-780a-4abc-a686-1f3f136fc1b3,https://lda.gov/filings/public/contribution/9e78a08e-780a-4abc-a686-1f3f136fc1b3/print/
DelBene,D000617,MORTGAGE BANKERS ASSOCIATION,2025-12-11,2500.00,2500.0,Rep Suzan DelBene,2025,Year-End (July 1 - Dec 31),56beef85-f206-449e-a288-625d321ccb66,https://lda.gov/filings/public/contribution/56beef85-f206-449e-a288-625d321ccb66/print/
DelBene,D000617,GOOGLE CLIENT SERVICES LLC,2025-12-12,1000.00,1000.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),51d47cd4-b8aa-4dec-8888-dbc24f116371,https://lda.gov/filings/public/contribution/51d47cd4-b8aa-4dec-8888-dbc24f116371/print/
DelBene,D000617,ROCKET LP FKA RKT HOLDINGS,2025-12-16,2500.00,2500.0,Congresswoman Suzan DelBene,2025,Year-End (July 1 - Dec 31),4b17fbef-78e0-430d-8d7c-7d23b878a792,https://lda.gov/filings/public/contribution/4b17fbef-78e0-430d-8d7c-7d23b878a792/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-12-16,2000.00,2000.0,Suzan DelBene,2025,Year-End (July 1 - Dec 31),29245931-f5fc-4152-a5c4-aaf2014a7e66,https://lda.gov/filings/public/contribution/29245931-f5fc-4152-a5c4-aaf2014a7e66/print/
DelBene,D000617,LOWE'S COMPANIES INC.,2025-12-18,2500.00,2500.0,Rep. Suzan DelBene,2025,Year-End (July 1 - Dec 31),41275b23-5472-43bc-bd4c-3c4446205267,https://lda.gov/filings/public/contribution/41275b23-5472-43bc-bd4c-3c4446205267/print/
DelBene,D000617,HONEYWELL INTERNATIONAL,2025-12-23,3000.00,3000.0,Suzan Delbene,2025,Year-End (July 1 - Dec 31),29245931-f5fc-4152-a5c4-aaf2014a7e66,https://lda.gov/filings/public/contribution/29245931-f5fc-4152-a5c4-aaf2014a7e66/print/
Moran,M000934,GOOGLE CLIENT SERVICES LLC,2022-01-28,2500.00,2500.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),8d35acd4-9c6c-4953-8b62-578bc818ef29,https://lda.gov/filings/public/contribution/8d35acd4-9c6c-4953-8b62-578bc818ef29/print/
Moran,M000934,THE NONPROFIT ALLIANCE,2022-02-16,500.00,500.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),bfb56d43-4501-4a2e-a983-f0162fa34ca6,https://lda.gov/filings/public/contribution/bfb56d43-4501-4a2e-a983-f0162fa34ca6/print/
Moran,M000934,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-03-02,1000.00,1000.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),2164fa60-5968-41b1-bfbf-d16405b12041,https://lda.gov/filings/public/contribution/2164fa60-5968-41b1-bfbf-d16405b12041/print/
Moran,M000934,AMERICAN BANKERS ASSOCIATION,2022-03-04,5000.00,5000.0,Sen Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),fa928533-3f60-4134-9538-94fbdd3699a9,https://lda.gov/filings/public/contribution/fa928533-3f60-4134-9538-94fbdd3699a9/print/
Moran,M000934,THE PROCTER AND GAMBLE COMPANY,2022-03-08,2500.00,2500.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),18abba24-a36d-481d-b2a1-54a2009e4a13,https://lda.gov/filings/public/contribution/18abba24-a36d-481d-b2a1-54a2009e4a13/print/
Moran,M000934,THE PROCTER AND GAMBLE COMPANY,2022-03-08,2500.00,2500.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),0783babd-188b-4c9f-8af4-6a9f52761386,https://lda.gov/filings/public/contribution/0783babd-188b-4c9f-8af4-6a9f52761386/print/
Moran,M000934,THE NONPROFIT ALLIANCE,2022-03-09,500.00,500.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),bfb56d43-4501-4a2e-a983-f0162fa34ca6,https://lda.gov/filings/public/contribution/bfb56d43-4501-4a2e-a983-f0162fa34ca6/print/
Moran,M000934,CHAMBER OF COMMERCE OF THE U.S.A.,2022-03-11,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),592c82bf-8b9d-460d-9f36-2cc0ada977de,https://lda.gov/filings/public/contribution/592c82bf-8b9d-460d-9f36-2cc0ada977de/print/
Moran,M000934,ROCK CENTRAL,2022-03-24,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),06b342f6-2277-4b4a-aa45-79704891a4ec,https://lda.gov/filings/public/contribution/06b342f6-2277-4b4a-aa45-79704891a4ec/print/
Moran,M000934,HARTFORD INSURANCE GROUP (FKA HARTFORD FINANCIAL SERVICES GROUP),2022-03-24,1500.00,1500.0,Sen Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),9f7652f9-0f7e-428f-a819-2f6504bbbc59,https://lda.gov/filings/public/contribution/9f7652f9-0f7e-428f-a819-2f6504bbbc59/print/
Moran,M000934,NATIONAL ASSOCIATION OF MANUFACTURERS,2022-03-31,1500.00,1500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),f134fb38-a5aa-4a14-b789-20308f650fa0,https://lda.gov/filings/public/contribution/f134fb38-a5aa-4a14-b789-20308f650fa0/print/
Moran,M000934,THE HOME DEPOT,2022-04-27,5000.00,5000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),3ff151a7-03ed-4835-a8cc-350a09faf1e2,https://lda.gov/filings/public/contribution/3ff151a7-03ed-4835-a8cc-350a09faf1e2/print/
Moran,M000934,REINSURANCE ASSN OF AMERICA,2022-05-04,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),f81a754f-7a41-4176-9493-f4f5bed4de43,https://lda.gov/filings/public/contribution/f81a754f-7a41-4176-9493-f4f5bed4de43/print/
Moran,M000934,REINSURANCE ASSN OF AMERICA,2022-05-04,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),781117ae-55fa-4e8b-89f1-6759b69daafc,https://lda.gov/filings/public/contribution/781117ae-55fa-4e8b-89f1-6759b69daafc/print/
Moran,M000934,REINSURANCE ASSN OF AMERICA,2022-05-04,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),94febf9a-69df-4602-834d-575057c7a9b1,https://lda.gov/filings/public/contribution/94febf9a-69df-4602-834d-575057c7a9b1/print/
Moran,M000934,HONEYWELL INTERNATIONAL,2022-05-05,5000.00,5000.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),b9efee68-f64f-48b7-87bc-ea591b214306,https://lda.gov/filings/public/contribution/b9efee68-f64f-48b7-87bc-ea591b214306/print/
Moran,M000934,HONEYWELL INTERNATIONAL,2022-05-19,2500.00,2500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),b9efee68-f64f-48b7-87bc-ea591b214306,https://lda.gov/filings/public/contribution/b9efee68-f64f-48b7-87bc-ea591b214306/print/
Moran,M000934,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2022-05-24,2500.00,2500.0,Sen Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),e9e02a3e-5f11-4d5c-af28-7850fffc145e,https://lda.gov/filings/public/contribution/e9e02a3e-5f11-4d5c-af28-7850fffc145e/print/
Moran,M000934,AMERICAN LAND TITLE ASSOCIATION,2022-05-24,2500.00,2500.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),5fa5f8ec-113f-469a-bdc2-2eed14ad87dd,https://lda.gov/filings/public/contribution/5fa5f8ec-113f-469a-bdc2-2eed14ad87dd/print/
Moran,M000934,UNITED SERVICES AUTOMOBILE ASSOCIATION,2022-05-27,5000.00,5000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),d0344056-6740-4812-972b-a337e3d15599,https://lda.gov/filings/public/contribution/d0344056-6740-4812-972b-a337e3d15599/print/
Moran,M000934,UNITED SERVICES AUTOMOBILE ASSOCIATION,2022-05-27,5000.00,5000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),38d60c83-1edf-4f21-b5e2-16a2a5bb03e5,https://lda.gov/filings/public/contribution/38d60c83-1edf-4f21-b5e2-16a2a5bb03e5/print/
Moran,M000934,"KOCH GOVERNMENT AFFAIRS, LLC",2022-06-06,5000.00,5000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),bf5ed86a-c833-4f27-964e-034f5e3525ac,https://lda.gov/filings/public/contribution/bf5ed86a-c833-4f27-964e-034f5e3525ac/print/
Moran,M000934,"KOCH GOVERNMENT AFFAIRS, LLC",2022-06-06,2000.00,2000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),bf5ed86a-c833-4f27-964e-034f5e3525ac,https://lda.gov/filings/public/contribution/bf5ed86a-c833-4f27-964e-034f5e3525ac/print/
Moran,M000934,"ZILLOW GROUP, INC.",2022-06-16,1000.00,1000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),ad1af562-77ee-4ec9-9f41-f2fb2496010d,https://lda.gov/filings/public/contribution/ad1af562-77ee-4ec9-9f41-f2fb2496010d/print/
Moran,M000934,GOOGLE CLIENT SERVICES LLC,2022-06-17,5000.00,5000.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),8d35acd4-9c6c-4953-8b62-578bc818ef29,https://lda.gov/filings/public/contribution/8d35acd4-9c6c-4953-8b62-578bc818ef29/print/
Moran,M000934,GOOGLE CLIENT SERVICES LLC,2022-06-17,2500.00,2500.0,Sen. Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),8d35acd4-9c6c-4953-8b62-578bc818ef29,https://lda.gov/filings/public/contribution/8d35acd4-9c6c-4953-8b62-578bc818ef29/print/
Moran,M000934,"KOCH GOVERNMENT AFFAIRS, LLC",2022-06-21,3000.00,3000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),bf5ed86a-c833-4f27-964e-034f5e3525ac,https://lda.gov/filings/public/contribution/bf5ed86a-c833-4f27-964e-034f5e3525ac/print/
Moran,M000934,PRIMERICA LIFE INSURANCE COMPANY,2022-06-21,2500.00,2500.0,U.S. Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),9ca7982c-7740-4cc1-8bdb-b09cd0186213,https://lda.gov/filings/public/contribution/9ca7982c-7740-4cc1-8bdb-b09cd0186213/print/
Moran,M000934,PRIMERICA LIFE INSURANCE COMPANY,2022-06-21,2500.00,2500.0,U.S. Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),159088e5-2233-4a9f-9dc8-73ad0a09ed6b,https://lda.gov/filings/public/contribution/159088e5-2233-4a9f-9dc8-73ad0a09ed6b/print/
Moran,M000934,PRIMERICA LIFE INSURANCE COMPANY,2022-06-21,2500.00,2500.0,U.S. Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),579591b3-56b9-4afd-8fb0-573f41a47412,https://lda.gov/filings/public/contribution/579591b3-56b9-4afd-8fb0-573f41a47412/print/
Moran,M000934,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2022-06-22,2500.00,2500.0,Sen Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),e9e02a3e-5f11-4d5c-af28-7850fffc145e,https://lda.gov/filings/public/contribution/e9e02a3e-5f11-4d5c-af28-7850fffc145e/print/
Moran,M000934,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-06-23,5000.00,5000.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),2164fa60-5968-41b1-bfbf-d16405b12041,https://lda.gov/filings/public/contribution/2164fa60-5968-41b1-bfbf-d16405b12041/print/
Moran,M000934,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-06-23,3000.00,3000.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),2164fa60-5968-41b1-bfbf-d16405b12041,https://lda.gov/filings/public/contribution/2164fa60-5968-41b1-bfbf-d16405b12041/print/
Moran,M000934,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-06-23,2000.00,2000.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),2164fa60-5968-41b1-bfbf-d16405b12041,https://lda.gov/filings/public/contribution/2164fa60-5968-41b1-bfbf-d16405b12041/print/
Moran,M000934,NATIONAL ASSOCIATION OF MANUFACTURERS,2022-06-24,1500.00,1500.0,Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),f134fb38-a5aa-4a14-b789-20308f650fa0,https://lda.gov/filings/public/contribution/f134fb38-a5aa-4a14-b789-20308f650fa0/print/
Moran,M000934,MORTGAGE BANKERS ASSOCIATION,2022-06-28,5000.00,5000.0,Sen Jerry Moran,2022,Mid-Year (Jan 1 - Jun 30),cc34b7ed-742e-4d14-9de5-13bc9b9d9095,https://lda.gov/filings/public/contribution/cc34b7ed-742e-4d14-9de5-13bc9b9d9095/print/
Moran,M000934,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2022-06-28,1000.00,1000.0,Sen. Jerry W. Moran,2022,Mid-Year (Jan 1 - Jun 30),211452b8-c319-482d-9569-232d891d2d50,https://lda.gov/filings/public/contribution/211452b8-c319-482d-9569-232d891d2d50/print/
Moran,M000934,"AIRBNB, INC.",2022-07-13,1000.00,1000.0,Sen. Jerry Moran,2022,Year-End (July 1 - Dec 31),fa1ea7f2-8c5e-4543-b824-ebfc62cc365d,https://lda.gov/filings/public/contribution/fa1ea7f2-8c5e-4543-b824-ebfc62cc365d/print/
Moran,M000934,CAPITAL ONE FINANCIAL CORPORATION,2022-07-23,5000.00,5000.0,Jerry Moran,2022,Year-End (July 1 - Dec 31),ee24b240-e183-473e-8b2d-67ce53044a2a,https://lda.gov/filings/public/contribution/ee24b240-e183-473e-8b2d-67ce53044a2a/print/
Moran,M000934,"GARMIN INTERNATIONAL, INC.",2022-07-25,5000.00,5000.0,Jerry Moran,2022,Year-End (July 1 - Dec 31),2421a500-7df6-4898-9b65-b9c0cf24fcd8,https://lda.gov/filings/public/contribution/2421a500-7df6-4898-9b65-b9c0cf24fcd8/print/
Moran,M000934,MORTGAGE BANKERS ASSOCIATION,2022-07-25,5000.00,5000.0,Sen Jerry Moran,2022,Year-End (July 1 - Dec 31),e8b3e72d-ceba-4730-982a-6f6739c195d4,https://lda.gov/filings/public/contribution/e8b3e72d-ceba-4730-982a-6f6739c195d4/print/
Moran,M000934,RELX INC.,2022-07-25,1000.00,1000.0,Sen. Jerry W. Moran,2022,Year-End (July 1 - Dec 31),6b55befb-0736-40b7-8682-1f2c3f17a949,https://lda.gov/filings/public/contribution/6b55befb-0736-40b7-8682-1f2c3f17a949/print/
Moran,M000934,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-07-26,3000.00,3000.0,Jerry Moran,2022,Year-End (July 1 - Dec 31),e0374f0b-9c14-4878-8030-e9f6ed378ab1,https://lda.gov/filings/public/contribution/e0374f0b-9c14-4878-8030-e9f6ed378ab1/print/
Moran,M000934,THE NONPROFIT ALLIANCE,2022-07-26,1500.00,1500.0,SEN. JERRY MORAN,2022,Year-End (July 1 - Dec 31),32d731bb-ff0e-4dda-a2d8-65068001e494,https://lda.gov/filings/public/contribution/32d731bb-ff0e-4dda-a2d8-65068001e494/print/
Moran,M000934,THE NONPROFIT ALLIANCE,2022-07-26,1500.00,1500.0,SEN. JERRY MORAN,2022,Year-End (July 1 - Dec 31),e4d5778a-fb50-46c1-869a-722a17975717,https://lda.gov/filings/public/contribution/e4d5778a-fb50-46c1-869a-722a17975717/print/
Moran,M000934,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2022-07-27,1000.00,1000.0,Sen. Jerry W. Moran,2022,Year-End (July 1 - Dec 31),8b12dda9-50b3-45af-90a3-01d1e22a56d6,https://lda.gov/filings/public/contribution/8b12dda9-50b3-45af-90a3-01d1e22a56d6/print/
Moran,M000934,FINSECA,2022-07-29,3000.00,3000.0,Jerry Moran,2022,Year-End (July 1 - Dec 31),bf0a60b7-8d4e-4b08-a0c5-f241a2c60cd6,https://lda.gov/filings/public/contribution/bf0a60b7-8d4e-4b08-a0c5-f241a2c60cd6/print/
Moran,M000934,FIRST AMERICAN FINANCIAL CORPORATION,2022-07-29,2500.00,2500.0,Sen. Jerry Moran,2022,Year-End (July 1 - Dec 31),b1b62680-8841-4c4b-9fab-a5257bcaadc4,https://lda.gov/filings/public/contribution/b1b62680-8841-4c4b-9fab-a5257bcaadc4/print/
Moran,M000934,APPLE INC.,2022-08-01,1000.00,1000.0,The Honorable Jerry Moran (R-KS),2022,Year-End (July 1 - Dec 31),fbbd91e3-cb18-4777-809a-14c61438ff19,https://lda.gov/filings/public/contribution/fbbd91e3-cb18-4777-809a-14c61438ff19/print/
Moran,M000934,EBAY INC.,2022-08-05,1000.00,1000.0,Senator Jerry Moran,2022,Year-End (July 1 - Dec 31),31a52271-ac05-43df-8e6b-3f1247556e0f,https://lda.gov/filings/public/contribution/31a52271-ac05-43df-8e6b-3f1247556e0f/print/
Moran,M000934,CONSUMER TECHNOLOGY ASSOCIATION,2022-08-11,5000.00,5000.0,Sen. Jerry W. Moran (R),2022,Year-End (July 1 - Dec 31),3431a770-d6ba-4312-a583-83c4383b40ac,https://lda.gov/filings/public/contribution/3431a770-d6ba-4312-a583-83c4383b40ac/print/
Moran,M000934,NATIONAL ASSOCIATION OF MANUFACTURERS,2022-08-24,2000.00,2000.0,Sen. Jerry Moran,2022,Year-End (July 1 - Dec 31),5a68bd6e-2b5f-479f-be02-d1404f860729,https://lda.gov/filings/public/contribution/5a68bd6e-2b5f-479f-be02-d1404f860729/print/
