member,bioguide,in_house_registrant_client,contribution_date,amount,amount_num,honoree_name_as_filed,filing_year,filing_period,filing_uuid,lda_url
"Johnson (Speaker, reportedly arranged the block)",J000299,"KOCH GOVERNMENT AFFAIRS, LLC",2025-09-29,5000.00,5000.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),6e662a5f-e4d3-4cd3-a29e-421c1c3dbddc,https://lda.gov/filings/public/contribution/6e662a5f-e4d3-4cd3-a29e-421c1c3dbddc/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AFLAC INCORPORATED,2025-11-20,5000.00,5000.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AMERICAN LAND TITLE ASSOCIATION,2025-12-02,5000.00,5000.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),c19bec6c-5a02-45ad-b6f3-39b039d3c4b2,https://lda.gov/filings/public/contribution/c19bec6c-5a02-45ad-b6f3-39b039d3c4b2/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,UNITED SERVICES AUTOMOBILE ASSOCIATION,2025-12-09,5000.00,5000.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),5f66bbfd-0769-411a-b13c-3753fc8ad770,https://lda.gov/filings/public/contribution/5f66bbfd-0769-411a-b13c-3753fc8ad770/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,AFLAC INCORPORATED,2025-12-16,5000.00,5000.0,Rep. Mike Johnson,2025,Year-End (July 1 - Dec 31),d0a93bc7-f841-4a56-bc52-1b51cb5dc179,https://lda.gov/filings/public/contribution/d0a93bc7-f841-4a56-bc52-1b51cb5dc179/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,RAI SERVICES COMPANY,2025-12-17,5000.00,5000.0,Rep Mike Johnson,2025,Year-End (July 1 - Dec 31),6c7f5b6d-5729-4b55-97fc-9f847e8e35d0,https://lda.gov/filings/public/contribution/6c7f5b6d-5729-4b55-97fc-9f847e8e35d0/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MANUFACTURERS,2025-12-22,5000.00,5000.0,Mike Johnson,2025,Year-End (July 1 - Dec 31),765ab183-a612-4af5-a3cc-f4a63037f80d,https://lda.gov/filings/public/contribution/765ab183-a612-4af5-a3cc-f4a63037f80d/print/
"Johnson (Speaker, reportedly arranged the block)",J000299,NATIONAL ASSOCIATION OF MANUFACTURERS,2025-12-22,5000.00,5000.0,Mike Johnson,2025,Year-End (July 1 - Dec 31),ac584077-3c2a-43a7-a20a-2e2c4278367f,https://lda.gov/filings/public/contribution/ac584077-3c2a-43a7-a20a-2e2c4278367f/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PORTLAND GENERAL ELECTRIC,2022-01-12,1000.00,1000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),0d215b46-e8f1-41e0-ac2d-327ac072b1b0,https://lda.gov/filings/public/contribution/0d215b46-e8f1-41e0-ac2d-327ac072b1b0/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2022-01-18,500.00,500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),bfb56d43-4501-4a2e-a983-f0162fa34ca6,https://lda.gov/filings/public/contribution/bfb56d43-4501-4a2e-a983-f0162fa34ca6/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CHAMBER OF COMMERCE OF THE U.S.A.,2022-01-19,500.00,500.0,Congresswoman Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),4c577072-ccac-4289-8b3d-b25dac99fbea,https://lda.gov/filings/public/contribution/4c577072-ccac-4289-8b3d-b25dac99fbea/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,2022-02-01,1000.00,1000.0,Rep Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),6b3e82d1-c534-478e-bb3c-090a5bde8d72,https://lda.gov/filings/public/contribution/6b3e82d1-c534-478e-bb3c-090a5bde8d72/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,LOWE'S COMPANIES INC.,2022-02-14,2000.00,2000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),f7b9e4ac-3107-43dd-8ca4-61d5d5fc6ae9,https://lda.gov/filings/public/contribution/f7b9e4ac-3107-43dd-8ca4-61d5d5fc6ae9/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TARGET CORPORATION,2022-02-15,2500.00,2500.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),4b9eda30-b8f3-4b2a-ab92-60b2162d2b3b,https://lda.gov/filings/public/contribution/4b9eda30-b8f3-4b2a-ab92-60b2162d2b3b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AFLAC INCORPORATED,2022-02-17,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),6edac9b5-b15a-4580-b115-03f55e4d0933,https://lda.gov/filings/public/contribution/6edac9b5-b15a-4580-b115-03f55e4d0933/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),2022-02-28,2000.00,2000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),f287d3c9-62e8-4ded-8f18-d1eff4492323,https://lda.gov/filings/public/contribution/f287d3c9-62e8-4ded-8f18-d1eff4492323/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PORTLAND GENERAL ELECTRIC,2022-03-02,1500.00,1500.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),0d215b46-e8f1-41e0-ac2d-327ac072b1b0,https://lda.gov/filings/public/contribution/0d215b46-e8f1-41e0-ac2d-327ac072b1b0/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2022-03-07,500.00,500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),bfb56d43-4501-4a2e-a983-f0162fa34ca6,https://lda.gov/filings/public/contribution/bfb56d43-4501-4a2e-a983-f0162fa34ca6/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INTERNATIONAL FRANCHISE ASSOCIATION,2022-03-22,5000.00,5000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),0e9a79f1-b505-4926-b104-9d16638e0a81,https://lda.gov/filings/public/contribution/0e9a79f1-b505-4926-b104-9d16638e0a81/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,ROCK CENTRAL,2022-03-24,3000.00,3000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),06b342f6-2277-4b4a-aa45-79704891a4ec,https://lda.gov/filings/public/contribution/06b342f6-2277-4b4a-aa45-79704891a4ec/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PACIFIC GAS AND ELECTRIC COMPANY,2022-03-25,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),c72fe972-fe5b-41ab-b330-74179056cc32,https://lda.gov/filings/public/contribution/c72fe972-fe5b-41ab-b330-74179056cc32/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PACIFIC GAS AND ELECTRIC COMPANY,2022-03-25,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),c72fe972-fe5b-41ab-b330-74179056cc32,https://lda.gov/filings/public/contribution/c72fe972-fe5b-41ab-b330-74179056cc32/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MANUFACTURERS,2022-03-31,2500.00,2500.0,CATHY MCMORRIS RODGERS,2022,Mid-Year (Jan 1 - Jun 30),f134fb38-a5aa-4a14-b789-20308f650fa0,https://lda.gov/filings/public/contribution/f134fb38-a5aa-4a14-b789-20308f650fa0/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MANUFACTURERS,2022-03-31,2500.00,2500.0,CATHY MCMORRIS RODGERS,2022,Mid-Year (Jan 1 - Jun 30),f134fb38-a5aa-4a14-b789-20308f650fa0,https://lda.gov/filings/public/contribution/f134fb38-a5aa-4a14-b789-20308f650fa0/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMAZON.COM SERVICES LLC,2022-04-04,1000.00,1000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),c16f0d05-9b5f-4d04-ae49-453dad81cb90,https://lda.gov/filings/public/contribution/c16f0d05-9b5f-4d04-ae49-453dad81cb90/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2022-04-19,2500.00,2500.0,Rep Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),e39c8ca1-b415-4979-8adc-0901197d200c,https://lda.gov/filings/public/contribution/e39c8ca1-b415-4979-8adc-0901197d200c/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NEWS CORPORATION,2022-04-21,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),c22b58a9-fa29-4f02-a03a-00aae7e15ec3,https://lda.gov/filings/public/contribution/c22b58a9-fa29-4f02-a03a-00aae7e15ec3/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE HOME DEPOT,2022-04-27,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),3ff151a7-03ed-4835-a8cc-350a09faf1e2,https://lda.gov/filings/public/contribution/3ff151a7-03ed-4835-a8cc-350a09faf1e2/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL GROCERS ASSOCIATION,2022-05-12,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),60d6d212-4a2c-4fcd-bd71-9968c18d9212,https://lda.gov/filings/public/contribution/60d6d212-4a2c-4fcd-bd71-9968c18d9212/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INTERNATIONAL FRANCHISE ASSOCIATION,2022-05-17,5000.00,5000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),0e9a79f1-b505-4926-b104-9d16638e0a81,https://lda.gov/filings/public/contribution/0e9a79f1-b505-4926-b104-9d16638e0a81/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2022-05-20,2500.00,2500.0,Rep Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),e39c8ca1-b415-4979-8adc-0901197d200c,https://lda.gov/filings/public/contribution/e39c8ca1-b415-4979-8adc-0901197d200c/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE HOME DEPOT,2022-05-25,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),3ff151a7-03ed-4835-a8cc-350a09faf1e2,https://lda.gov/filings/public/contribution/3ff151a7-03ed-4835-a8cc-350a09faf1e2/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TARGET CORPORATION,2022-06-06,1000.00,1000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),4b9eda30-b8f3-4b2a-ab92-60b2162d2b3b,https://lda.gov/filings/public/contribution/4b9eda30-b8f3-4b2a-ab92-60b2162d2b3b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMAZON.COM SERVICES LLC,2022-06-08,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),e2064ae7-a2e2-4e2c-9c2b-bb565664ff32,https://lda.gov/filings/public/contribution/e2064ae7-a2e2-4e2c-9c2b-bb565664ff32/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN LAND TITLE ASSOCIATION,2022-06-16,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),5fa5f8ec-113f-469a-bdc2-2eed14ad87dd,https://lda.gov/filings/public/contribution/5fa5f8ec-113f-469a-bdc2-2eed14ad87dd/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN LAND TITLE ASSOCIATION,2022-06-16,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),5fa5f8ec-113f-469a-bdc2-2eed14ad87dd,https://lda.gov/filings/public/contribution/5fa5f8ec-113f-469a-bdc2-2eed14ad87dd/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"ZILLOW GROUP, INC.",2022-06-16,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),ad1af562-77ee-4ec9-9f41-f2fb2496010d,https://lda.gov/filings/public/contribution/ad1af562-77ee-4ec9-9f41-f2fb2496010d/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"MEDTRONIC, INC.",2022-06-21,2500.00,2500.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),32c36378-eac4-4c40-ac6f-da8646815cb6,https://lda.gov/filings/public/contribution/32c36378-eac4-4c40-ac6f-da8646815cb6/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,ROCK CENTRAL,2022-06-22,2000.00,2000.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),06b342f6-2277-4b4a-aa45-79704891a4ec,https://lda.gov/filings/public/contribution/06b342f6-2277-4b4a-aa45-79704891a4ec/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"INTUIT, INC. AND AFFILIATES (FORMERLY INTUIT, INC.)",2022-06-22,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),81ba8953-ebc8-4104-9b99-c3a93a1b82dc,https://lda.gov/filings/public/contribution/81ba8953-ebc8-4104-9b99-c3a93a1b82dc/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,GAP INC.,2022-06-23,2500.00,2500.0,Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),02ec541e-1daa-4446-be60-3d85288535bb,https://lda.gov/filings/public/contribution/02ec541e-1daa-4446-be60-3d85288535bb/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TECHNOLOGY NETWORK AKA TECHNET,2022-06-23,1500.00,1500.0,Congressmember Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),40f28b26-5efe-42e4-88c3-584775255934,https://lda.gov/filings/public/contribution/40f28b26-5efe-42e4-88c3-584775255934/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN BANKERS ASSOCIATION,2022-06-27,5000.00,5000.0,Rep Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),fa928533-3f60-4134-9538-94fbdd3699a9,https://lda.gov/filings/public/contribution/fa928533-3f60-4134-9538-94fbdd3699a9/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE NONPROFIT ALLIANCE,2022-06-28,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),a7a1c265-a78f-4a4e-a509-e015430a4e66,https://lda.gov/filings/public/contribution/a7a1c265-a78f-4a4e-a509-e015430a4e66/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"CONSTELLATION ENERGY GENERATION, LLC",2022-06-28,2000.00,2000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),6cb0922a-591a-4d9c-a9a6-ad8226dc0a50,https://lda.gov/filings/public/contribution/6cb0922a-591a-4d9c-a9a6-ad8226dc0a50/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"CONSTELLATION ENERGY GENERATION, LLC",2022-06-28,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),6cb0922a-591a-4d9c-a9a6-ad8226dc0a50,https://lda.gov/filings/public/contribution/6cb0922a-591a-4d9c-a9a6-ad8226dc0a50/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"SALESFORCE, INC.",2022-06-30,3000.00,3000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),0a2b8b65-2b36-4fd2-801f-82299d0eaa2a,https://lda.gov/filings/public/contribution/0a2b8b65-2b36-4fd2-801f-82299d0eaa2a/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,EDISON ELECTRIC INSTITUTE,2022-06-30,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Mid-Year (Jan 1 - Jun 30),a28f3883-c138-48e6-801c-e1573f92a67f,https://lda.gov/filings/public/contribution/a28f3883-c138-48e6-801c-e1573f92a67f/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"INTUIT, INC. AND AFFILIATES (FORMERLY INTUIT, INC.)",2022-07-07,1500.00,1500.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),0bf63a04-8743-432f-be99-173580761321,https://lda.gov/filings/public/contribution/0bf63a04-8743-432f-be99-173580761321/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CAPITAL ONE FINANCIAL CORPORATION,2022-07-09,2500.00,2500.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),ee24b240-e183-473e-8b2d-67ce53044a2a,https://lda.gov/filings/public/contribution/ee24b240-e183-473e-8b2d-67ce53044a2a/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,EBAY INC.,2022-07-11,2500.00,2500.0,Congressmember Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),31a52271-ac05-43df-8e6b-3f1247556e0f,https://lda.gov/filings/public/contribution/31a52271-ac05-43df-8e6b-3f1247556e0f/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"INTUIT, INC. AND AFFILIATES (FORMERLY INTUIT, INC.)",2022-07-13,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),af4a2caa-07a2-484a-9430-d99f7c3f4f5d,https://lda.gov/filings/public/contribution/af4a2caa-07a2-484a-9430-d99f7c3f4f5d/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,CMS ENERGY CORP,2022-07-21,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),c83307cc-27b9-4724-b9d2-bb4a00d3cf2b,https://lda.gov/filings/public/contribution/c83307cc-27b9-4724-b9d2-bb4a00d3cf2b/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,PORTLAND GENERAL ELECTRIC,2022-07-22,1500.00,1500.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),072fa0f6-3af8-42f6-9aee-7397fd0b1280,https://lda.gov/filings/public/contribution/072fa0f6-3af8-42f6-9aee-7397fd0b1280/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,STATE FARM MUTUAL AUTOMOBILE INSURANCE COMPANY,2022-07-25,500.00,500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),8b12dda9-50b3-45af-90a3-01d1e22a56d6,https://lda.gov/filings/public/contribution/8b12dda9-50b3-45af-90a3-01d1e22a56d6/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-07-26,5000.00,5000.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),e0374f0b-9c14-4878-8030-e9f6ed378ab1,https://lda.gov/filings/public/contribution/e0374f0b-9c14-4878-8030-e9f6ed378ab1/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,2022-07-26,5000.00,5000.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),e0374f0b-9c14-4878-8030-e9f6ed378ab1,https://lda.gov/filings/public/contribution/e0374f0b-9c14-4878-8030-e9f6ed378ab1/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2022-07-26,3500.00,3500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),95d6edc9-6c4a-4a04-a86f-55bf88b20dc4,https://lda.gov/filings/public/contribution/95d6edc9-6c4a-4a04-a86f-55bf88b20dc4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES,2022-07-26,1500.00,1500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),95d6edc9-6c4a-4a04-a86f-55bf88b20dc4,https://lda.gov/filings/public/contribution/95d6edc9-6c4a-4a04-a86f-55bf88b20dc4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMEREN SERVICES,2022-08-03,1500.00,1500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),e83ce6d7-127d-4ced-a6dd-4575cc1c5927,https://lda.gov/filings/public/contribution/e83ce6d7-127d-4ced-a6dd-4575cc1c5927/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2022-08-05,2500.00,2500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),3a500a45-8037-46f6-8d9f-38f596a4f4c8,https://lda.gov/filings/public/contribution/3a500a45-8037-46f6-8d9f-38f596a4f4c8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2022-08-05,2500.00,2500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),3a500a45-8037-46f6-8d9f-38f596a4f4c8,https://lda.gov/filings/public/contribution/3a500a45-8037-46f6-8d9f-38f596a4f4c8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,TARGET CORPORATION,2022-08-09,4000.00,4000.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),72b7c0a5-066e-47c9-9d91-b4ec3bf63a61,https://lda.gov/filings/public/contribution/72b7c0a5-066e-47c9-9d91-b4ec3bf63a61/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2022-08-29,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),53e0f471-1390-4e47-971c-d1a228cd2ad4,https://lda.gov/filings/public/contribution/53e0f471-1390-4e47-971c-d1a228cd2ad4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,MEDICAL PROFESSIONAL LIABILITY ASSOCIATION,2022-08-30,1000.00,1000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),ce172e4d-cb3a-49e7-8813-d88cc4341b1a,https://lda.gov/filings/public/contribution/ce172e4d-cb3a-49e7-8813-d88cc4341b1a/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RAI SERVICES COMPANY,2022-09-08,2500.00,2500.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),3a500a45-8037-46f6-8d9f-38f596a4f4c8,https://lda.gov/filings/public/contribution/3a500a45-8037-46f6-8d9f-38f596a4f4c8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,RELX INC.,2022-09-12,1500.00,1500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),6b55befb-0736-40b7-8682-1f2c3f17a949,https://lda.gov/filings/public/contribution/6b55befb-0736-40b7-8682-1f2c3f17a949/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,THE PROCTER AND GAMBLE COMPANY,2022-09-15,4000.00,4000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),a681eff6-f403-4f46-af1e-a6ccd085db15,https://lda.gov/filings/public/contribution/a681eff6-f403-4f46-af1e-a6ccd085db15/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"GARMIN INTERNATIONAL, INC.",2022-09-16,5000.00,5000.0,Congresswoman Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),2421a500-7df6-4898-9b65-b9c0cf24fcd8,https://lda.gov/filings/public/contribution/2421a500-7df6-4898-9b65-b9c0cf24fcd8/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,AMERICAN BANKERS ASSOCIATION,2022-09-16,5000.00,5000.0,Rep Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),edc78b40-0d33-4c37-9475-2e522ec38b5a,https://lda.gov/filings/public/contribution/edc78b40-0d33-4c37-9475-2e522ec38b5a/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"KOCH GOVERNMENT AFFAIRS, LLC",2022-09-20,5000.00,5000.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),53e0f471-1390-4e47-971c-d1a228cd2ad4,https://lda.gov/filings/public/contribution/53e0f471-1390-4e47-971c-d1a228cd2ad4/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,"MEDTRONIC, INC.",2022-09-22,1500.00,1500.0,Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),41bba929-f90c-4685-a7d3-3e7bf775dac1,https://lda.gov/filings/public/contribution/41bba929-f90c-4685-a7d3-3e7bf775dac1/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,INFORMATION TECHNOLOGY INDUSTRY COUNCIL,2022-09-22,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),9160a9e9-c1ed-4bf3-95d6-9c2e5b104ecd,https://lda.gov/filings/public/contribution/9160a9e9-c1ed-4bf3-95d6-9c2e5b104ecd/print/
"McMorris Rodgers (bill's own lead GOP sponsor, reportedly excluded)",M001159,LOWE'S COMPANIES INC.,2022-09-22,2500.00,2500.0,Rep. Cathy McMorris Rodgers,2022,Year-End (July 1 - Dec 31),8847573f-5b1c-458c-939b-a16b22c62eb7,https://lda.gov/filings/public/contribution/8847573f-5b1c-458c-939b-a16b22c62eb7/print/
